timestamp,Date,Time,Indoor-Temp(°C),Humidity(%),CO2(ppm),Weather,Control,temperature_2m (°C),relative_humidity_2m (%),direct_radiation (W/m²),diffuse_radiation (W/m²),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),snowfall (cm),snow_depth (m),weather_code (wmo code),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),et0_fao_evapotranspiration (mm),vapour_pressure_deficit (kPa),wind_gusts_10m (km/h),wind_direction_100m (°),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),soil_temperature_0_to_7cm (°C),soil_temperature_7_to_28cm (°C),soil_temperature_28_to_100cm (°C),soil_temperature_100_to_255cm (°C),soil_moisture_0_to_7cm (m³/m³),soil_moisture_7_to_28cm (m³/m³),soil_moisture_28_to_100cm (m³/m³),soil_moisture_100_to_255cm (m³/m³),shortwave_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),terrestrial_radiation_instant (W/m²),global_tilted_irradiance_instant (W/m²),direct_normal_irradiance_instant (W/m²),diffuse_radiation_instant (W/m²),direct_radiation_instant (W/m²),shortwave_radiation_instant (W/m²)
2024-07-26 01:00:00,45499.0,0.0416666666666667,20.3,63.9,2260,多云~晴,PID,30.3,74.0,227.0,196.0,25.2,33.4,0.1,0.1,0.0,0.0,51.0,997.8,995.6,54.0,13.0,19.0,34.0,0.34,1.1,45.0,85.0,26.0,36.1,84.0,30.0,29.0,26.5,20.9,0.241,0.284,0.373,0.366,423.0,360.6,423.0,834.6,944.9,478.9,408.3,221.9,257.0,478.9
2024-07-26 01:30:00,45499.0,0.0625,20.3,64.4,2225,多云~晴,PID,30.700000000000003,72.0,285.0,216.0,25.15,33.849999999999994,0.1,0.1,0.0,0.0,51.0,997.8,995.6,73.5,13.5,35.0,59.5,0.395,1.215,47.0,84.5,25.5,35.05,83.5,30.35,29.0,26.5,20.9,0.241,0.284,0.3725,0.366,501.0,399.15,501.0,936.8,1034.4,552.5999999999999,440.9,238.60000000000002,314.0,552.5999999999999
2024-07-26 02:00:00,45499.0,0.0833333333333333,20.3,64.9,2198,多云~晴,PID,31.1,70.0,343.0,236.0,25.1,34.3,0.1,0.1,0.0,0.0,51.0,997.8,995.6,93.0,14.0,51.0,85.0,0.45,1.33,49.0,84.0,25.0,34.0,83.0,30.7,29.0,26.5,20.9,0.241,0.284,0.372,0.366,579.0,437.7,579.0,1039.0,1123.9,626.3,473.5,255.3,371.0,626.3
2024-07-26 02:30:00,45499.0,0.104166666666667,20.4,65.6,2273,多云~晴,PID,31.0,71.0,294.0,262.0,25.1,34.099999999999994,0.1,0.1,0.0,0.0,51.0,997.5,995.3,95.5,18.5,43.0,90.5,0.435,1.3,48.45,83.0,25.45,34.8,82.0,30.9,29.05,26.5,20.9,0.241,0.2835,0.372,0.366,556.0,355.5,556.0,1113.75,1183.0500000000002,591.7,379.6,278.15,313.55,591.7
2024-07-26 03:00:00,45499.0,0.125,20.5,66.2,2284,多云~晴,PID,30.9,72.0,245.0,288.0,25.1,33.9,0.1,0.1,0.0,0.0,51.0,997.2,995.0,98.0,23.0,35.0,96.0,0.42,1.27,47.9,82.0,25.9,35.6,81.0,31.1,29.1,26.5,20.9,0.241,0.283,0.372,0.366,533.0,273.3,533.0,1188.5,1242.2,557.1,285.7,301.0,256.1,557.1
2024-07-26 03:30:00,45499.0,0.145833333333333,20.7,66.9,2210,多云~晴,PID,31.15,71.0,303.5,309.0,25.15,34.4,0.25,0.25,0.0,0.0,51.0,997.1500000000001,994.95,99.0,32.5,31.0,98.0,0.47,1.33,48.25,86.5,26.65,36.7,86.5,31.35,29.15,26.5,20.9,0.242,0.283,0.372,0.366,612.5,325.20000000000005,612.5,1230.75,1267.0,629.7,334.15,317.95,311.75,629.7
2024-07-26 04:00:00,45499.0,0.166666666666667,20.9,67.6,2329,多云~晴,PID,31.4,70.0,362.0,330.0,25.2,34.9,0.4,0.4,0.0,0.0,51.0,997.1,994.9,100.0,42.0,27.0,100.0,0.52,1.39,48.6,91.0,27.4,37.8,92.0,31.6,29.2,26.5,20.9,0.243,0.283,0.372,0.366,692.0,377.1,692.0,1273.0,1291.8,702.3,382.6,334.9,367.4,702.3
2024-07-26 04:30:00,45499.0,0.1875,21.2,68.4,2295,多云~晴,PID,30.9,73.0,344.0,323.5,25.45,34.5,0.65,0.65,0.0,0.0,52.0,996.9000000000001,994.7,100.0,36.0,36.5,100.0,0.49,1.2149999999999999,48.8,93.5,27.1,37.55,93.5,31.55,29.25,26.5,20.95,0.246,0.2825,0.372,0.366,667.5,356.55,667.5,1279.75,1280.5,668.3499999999999,357.05,323.79999999999995,344.5,668.3499999999999
2024-07-26 05:00:00,45499.0,0.208333333333333,21.4,69.1,2327,多云~晴,PID,30.4,76.0,326.0,317.0,25.7,34.1,0.9,0.9,0.0,0.0,53.0,996.7,994.5,100.0,30.0,46.0,100.0,0.46,1.04,49.0,96.0,26.8,37.3,95.0,31.5,29.3,26.5,21.0,0.249,0.282,0.372,0.366,643.0,336.0,643.0,1286.5,1269.2,634.4,331.5,312.7,321.6,634.4
2024-07-26 05:30:00,45499.0,0.229166666666667,21.7,69.8,2320,多云~晴,PID,30.4,76.0,215.5,313.0,25.7,34.2,0.45,0.45,0.0,0.0,28.0,996.4000000000001,994.2,100.0,24.0,47.5,100.0,0.395,1.04,47.9,96.5,24.8,34.599999999999994,95.0,31.4,29.3,26.5,21.0,0.249,0.282,0.3715,0.366,528.5,224.65,528.5,1257.4,1222.6,515.4,220.0,304.25,211.05,515.4
2024-07-26 06:00:00,45499.0,0.25,22,70.5,2447,多云~晴,PID,30.4,76.0,105.0,309.0,25.7,34.3,0.0,0.0,0.0,0.0,3.0,996.1,993.9,100.0,18.0,49.0,100.0,0.33,1.04,46.8,97.0,22.8,31.9,95.0,31.3,29.3,26.5,21.0,0.249,0.282,0.371,0.366,414.0,113.3,414.0,1228.3,1176.0,396.4,108.5,295.8,100.5,396.4
2024-07-26 06:30:00,45499.0,0.270833333333333,22.3,71.2,2379,多云~晴,PID,30.25,77.0,84.5,315.5,25.799999999999997,34.15,0.0,0.0,0.0,0.0,3.0,996.05,993.8499999999999,100.0,16.5,52.0,100.0,0.32,0.99,45.55,92.5,23.3,32.55,91.0,31.25,29.35,26.5,21.0,0.2485,0.282,0.371,0.366,400.0,95.15,400.0,1165.25,1097.25,376.54999999999995,89.8,296.65000000000003,79.8,376.54999999999995
2024-07-26 07:00:00,45499.0,0.291666666666667,22.7,71.8,2498,多云~晴,PID,30.1,78.0,64.0,322.0,25.9,34.0,0.0,0.0,0.0,0.0,3.0,996.0,993.8,100.0,15.0,55.0,100.0,0.31,0.94,44.3,88.0,23.8,33.2,87.0,31.2,29.4,26.5,21.0,0.248,0.282,0.371,0.366,386.0,77.0,386.0,1102.2,1018.5,356.7,71.1,297.5,59.1,356.7
2024-07-26 07:30:00,45499.0,0.3125,23,72.4,2485,多云~晴,PID,30.0,79.0,54.0,288.0,25.95,34.2,0.0,0.0,0.0,0.0,3.0,995.7,993.5,100.0,14.5,65.5,100.0,0.27999999999999997,0.8999999999999999,43.05,86.5,21.900000000000002,30.5,85.0,31.1,29.4,26.5,21.0,0.248,0.282,0.371,0.366,342.0,70.3,342.0,1009.55,913.0,309.54999999999995,63.55,260.6,48.900000000000006,309.54999999999995
2024-07-26 08:00:00,45499.0,0.333333333333333,23.9,73.1,2259,多云~晴,PID,29.9,80.0,44.0,254.0,26.0,34.4,0.0,0.0,0.0,0.0,3.0,995.4,993.2,100.0,14.0,76.0,100.0,0.25,0.86,41.8,85.0,20.0,27.8,83.0,31.0,29.4,26.5,21.0,0.248,0.282,0.371,0.366,298.0,63.6,298.0,916.9,807.5,262.4,56.0,223.7,38.7,262.4
2024-07-26 08:30:00,45499.0,0.354166666666667,24.2,73.5,2275,多云~晴,PID,30.049999999999997,79.0,37.5,231.0,25.95,34.25,0.0,0.0,0.0,0.0,3.0,995.3,993.1,100.0,7.0,85.0,100.0,0.235,0.905,43.75,90.0,21.75,31.1,88.5,30.9,29.45,26.5,21.0,0.248,0.2815,0.371,0.366,268.5,61.8,268.5,800.9,682.35,228.39999999999998,52.4,196.45,31.950000000000003,228.39999999999998
2024-07-26 09:00:00,45499.0,0.375,25,73.9,2317,多云~晴,PID,30.2,78.0,31.0,208.0,25.9,34.1,0.0,0.0,0.0,0.0,3.0,995.2,993.0,100.0,0.0,94.0,100.0,0.22,0.95,45.7,95.0,23.5,34.4,94.0,30.8,29.5,26.5,21.0,0.248,0.281,0.371,0.366,239.0,60.0,239.0,684.9,557.2,194.4,48.8,169.2,25.2,194.4
2024-07-26 09:30:00,45499.0,0.395833333333333,25.3,74.2,2295,多云~晴,PID,29.65,79.5,16.0,142.5,25.7,33.55,0.0,0.0,0.0,0.0,3.0,995.3,993.1,100.0,1.5,83.0,100.0,0.16999999999999998,0.85,43.2,92.5,22.75,33.95,90.5,30.55,29.5,26.5,21.0,0.2475,0.281,0.371,0.366,158.5,31.55,158.5,553.45,420.95000000000005,123.5,25.45,110.6,12.95,123.5
2024-07-26 10:00:00,45499.0,0.416666666666667,25,74.1,2331,多云~晴,PID,29.1,81.0,1.0,77.0,25.5,33.0,0.0,0.0,0.0,0.0,3.0,995.4,993.2,100.0,3.0,72.0,100.0,0.12,0.75,40.7,90.0,22.0,33.5,87.0,30.3,29.5,26.5,21.0,0.247,0.281,0.371,0.366,78.0,3.1,78.0,422.0,284.7,52.6,2.1,52.0,0.7,52.6
2024-07-26 10:30:00,45499.0,0.4375,25.3,74.2,2351,多云~晴,PID,28.950000000000003,81.5,0.5,50.0,25.5,32.7,0.0,0.0,0.0,0.0,3.0,995.5999999999999,993.4000000000001,100.0,2.5,37.0,100.0,0.105,0.73,41.25,92.5,23.05,35.9,89.5,30.05,29.45,26.5,21.0,0.247,0.281,0.371,0.366,50.5,1.55,50.5,284.1,146.7,26.85,1.05,26.7,0.35,27.0
2024-07-26 11:00:00,45499.0,0.458333333333333,24.9,74.0,2437,多云~晴,PID,28.8,82.0,0.0,23.0,25.5,32.4,0.0,0.0,0.0,0.0,3.0,995.8,993.6,100.0,2.0,2.0,100.0,0.09,0.71,41.8,95.0,24.1,38.3,92.0,29.8,29.4,26.5,21.0,0.247,0.281,0.371,0.366,23.0,0.0,23.0,146.2,8.7,1.1,0.0,1.4,0.0,1.4
2024-07-26 11:30:00,45499.0,0.479166666666667,25.1,73.8,2410,多云~晴,PID,28.75,81.5,0.0,11.5,25.35,32.05,0.05,0.05,0.0,0.0,27.0,996.05,993.8,100.0,2.0,4.5,100.0,0.08,0.725,43.4,96.0,25.25,40.05,93.5,29.6,29.4,26.5,21.0,0.2475,0.281,0.371,0.366,11.5,0.0,11.5,73.1,4.35,0.55,0.0,0.7,0.0,0.7
2024-07-26 12:00:00,45499.0,0.5,25.8,73.7,2539,多云~晴,PID,28.7,81.0,0.0,0.0,25.2,31.7,0.1,0.1,0.0,0.0,51.0,996.3,994.0,100.0,2.0,7.0,100.0,0.07,0.74,45.0,97.0,26.4,41.8,95.0,29.4,29.4,26.5,21.0,0.248,0.281,0.371,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26 12:30:00,45499.0,0.520833333333333,25.9,73.4,2474,多云~晴,PID,28.15,86.0,0.0,0.0,25.6,31.6,0.25,0.25,0.0,0.0,51.0,997.15,994.85,100.0,1.5,53.5,100.0,0.045000000000000005,0.535,43.4,96.5,25.1,40.45,94.0,28.85,29.15,26.5,21.0,0.303,0.2835,0.3715,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26 13:00:00,45499.0,0.541666666666667,26.9,73.3,2278,多云~晴,PID,27.6,91.0,0.0,0.0,26.0,31.5,0.4,0.4,0.0,0.0,51.0,998.0,995.7,100.0,1.0,100.0,100.0,0.02,0.33,41.8,96.0,23.8,39.1,93.0,28.3,28.9,26.5,21.0,0.358,0.286,0.372,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26 13:30:00,45499.0,0.5625,26.9,72.8,2210,多云~晴,PID,27.35,90.5,0.0,0.0,25.7,31.05,0.4,0.4,0.0,0.0,51.0,998.05,995.75,100.0,2.0,62.5,100.0,0.025,0.335,41.4,99.0,23.9,39.45,95.5,28.0,28.85,26.5,21.0,0.3595,0.2865,0.372,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26 14:00:00,45499.0,0.583333333333333,26.2,72.0,2236,多云~晴,PID,27.1,90.0,0.0,0.0,25.4,30.6,0.4,0.4,0.0,0.0,51.0,998.1,995.8,100.0,3.0,25.0,100.0,0.03,0.34,41.0,102.0,24.0,39.8,98.0,27.7,28.8,26.5,21.0,0.361,0.287,0.372,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26 14:30:00,45499.0,0.604166666666667,26,71.3,2304,多云~晴,PID,27.05,90.5,0.0,0.0,25.4,30.450000000000003,0.45,0.45,0.0,0.0,52.0,997.95,995.65,100.0,3.5,19.0,100.0,0.03,0.335,42.45,102.5,24.6,40.55,98.5,27.45,28.75,26.5,21.0,0.363,0.2875,0.372,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26 15:00:00,45499.0,0.625,24.9,70.4,2292,多云~晴,PID,27.0,91.0,0.0,0.0,25.4,30.3,0.5,0.5,0.0,0.0,53.0,997.8,995.5,100.0,4.0,13.0,100.0,0.03,0.33,43.9,103.0,25.2,41.3,99.0,27.2,28.7,26.5,21.0,0.365,0.288,0.372,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26 15:30:00,45499.0,0.645833333333333,24.7,69.7,2251,多云~晴,PID,27.1,90.0,0.0,0.0,25.299999999999997,30.4,0.4,0.4,0.0,0.0,52.0,997.5999999999999,995.3,97.0,7.0,16.5,96.0,0.03,0.365,44.45,103.5,25.049999999999997,40.9,99.5,27.1,28.6,26.5,21.0,0.366,0.2885,0.372,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26 16:00:00,45499.0,0.666666666666667,24.5,68.9,2317,多云~晴,PID,27.2,89.0,0.0,0.0,25.2,30.5,0.3,0.3,0.0,0.0,51.0,997.4,995.1,94.0,10.0,20.0,92.0,0.03,0.4,45.0,104.0,24.9,40.5,100.0,27.0,28.5,26.5,21.0,0.367,0.289,0.372,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26 16:30:00,45499.0,0.6875,24.3,68.2,2391,多云~晴,PID,27.299999999999997,88.0,0.0,0.0,25.15,30.5,0.15,0.15,0.0,0.0,26.5,997.15,994.85,81.5,13.0,30.5,68.5,0.035,0.43000000000000005,44.3,105.0,25.1,40.7,100.5,26.95,28.45,26.5,21.0,0.366,0.2895,0.372,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26 17:00:00,45499.0,0.708333333333333,24,67.5,2431,多云~晴,PID,27.4,87.0,0.0,0.0,25.1,30.5,0.0,0.0,0.0,0.0,2.0,996.9,994.6,69.0,16.0,41.0,45.0,0.04,0.46,43.6,106.0,25.3,40.9,101.0,26.9,28.4,26.5,21.0,0.365,0.29,0.372,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26 17:30:00,45499.0,0.729166666666667,23.7,66.7,2384,多云~晴,PID,27.5,86.5,0.0,0.0,25.0,30.45,0.0,0.0,0.0,0.0,2.5,996.8499999999999,994.55,83.5,25.0,36.0,71.0,0.045,0.495,44.3,109.0,25.8,41.7,105.0,26.9,28.299999999999997,26.5,21.0,0.364,0.29,0.372,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26 18:00:00,45499.0,0.75,24.2,66.3,2554,多云~晴,PID,27.6,86.0,0.0,0.0,24.9,30.4,0.0,0.0,0.0,0.0,3.0,996.8,994.5,98.0,34.0,31.0,97.0,0.05,0.53,45.0,112.0,26.3,42.5,109.0,26.9,28.2,26.5,21.0,0.363,0.29,0.372,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26 18:30:00,45499.0,0.770833333333333,23.8,65.6,2531,多云~晴,PID,27.6,85.5,0.0,0.0,24.9,30.35,0.0,0.0,0.0,0.0,3.0,996.65,994.35,99.0,30.0,65.5,98.0,0.05,0.535,45.7,114.5,26.75,43.05,111.5,26.85,28.15,26.5,21.0,0.362,0.2905,0.3715,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26 19:00:00,45499.0,0.791666666666667,24,65.2,2293,多云~晴,PID,27.6,85.0,0.0,0.0,24.9,30.3,0.0,0.0,0.0,0.0,3.0,996.5,994.2,100.0,26.0,100.0,99.0,0.05,0.54,46.4,117.0,27.2,43.6,114.0,26.8,28.1,26.5,21.0,0.361,0.291,0.371,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26 19:30:00,45499.0,0.8125,23.7,64.7,2271,多云~晴,PID,27.700000000000003,84.5,0.0,0.0,24.9,30.450000000000003,0.05,0.05,0.0,0.0,27.0,996.5,994.2,100.0,21.5,100.0,99.5,0.055,0.5700000000000001,46.599999999999994,119.0,27.049999999999997,43.35,116.0,26.85,28.05,26.5,21.0,0.3605,0.2915,0.371,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26 20:00:00,45499.0,0.833333333333333,22.6,64.0,2345,多云~晴,PID,27.8,84.0,0.0,0.0,24.9,30.6,0.1,0.1,0.0,0.0,51.0,996.5,994.2,100.0,17.0,100.0,100.0,0.06,0.6,46.8,121.0,26.9,43.1,118.0,26.9,28.0,26.5,21.0,0.36,0.292,0.371,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26 20:30:00,45499.0,0.854166666666667,22.3,63.6,2298,多云~晴,PID,27.8,83.5,0.0,0.0,24.75,30.6,0.05,0.05,0.0,0.0,27.0,996.7,994.4000000000001,100.0,13.0,100.0,99.5,0.06,0.62,46.45,123.0,26.1,41.95,120.5,26.9,27.95,26.5,21.0,0.359,0.2925,0.371,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26 21:00:00,45499.0,0.875,21.4,63.2,2338,多云~晴,PID,27.8,83.0,0.0,0.0,24.6,30.6,0.0,0.0,0.0,0.0,3.0,996.9,994.6,100.0,9.0,100.0,99.0,0.06,0.64,46.1,125.0,25.3,40.8,123.0,26.9,27.9,26.5,21.0,0.358,0.293,0.371,0.366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26 21:30:00,45499.0,0.895833333333333,21.2,63.0,2280,多云~晴,PID,27.700000000000003,83.0,0.0,2.0,24.55,30.55,0.15,0.15,0.0,0.0,27.0,997.0999999999999,994.8,100.0,7.0,100.0,99.0,0.065,0.63,44.650000000000006,126.0,24.700000000000003,39.95,124.0,26.9,27.85,26.5,21.0,0.3585,0.293,0.371,0.366,2.0,0.0,2.0,39.65,89.4,2.6,0.0,4.5,0.0,4.5
2024-07-26 22:00:00,45499.0,0.916666666666667,20.9,62.9,2265,多云~晴,PID,27.6,83.0,0.0,4.0,24.5,30.5,0.3,0.3,0.0,0.0,51.0,997.3,995.0,100.0,5.0,100.0,99.0,0.07,0.62,43.2,127.0,24.1,39.1,125.0,26.9,27.8,26.5,21.0,0.359,0.293,0.371,0.366,4.0,0.0,4.0,79.3,178.8,5.2,0.0,9.0,0.0,9.0
2024-07-26 22:30:00,45499.0,0.9375,20.7,62.9,2178,多云~晴,PID,27.6,83.5,0.0,26.5,24.6,30.65,0.3,0.3,0.0,0.0,51.0,997.65,995.35,100.0,7.0,100.0,99.5,0.08,0.605,41.95,126.5,23.6,38.35,124.5,26.85,27.75,26.5,21.0,0.359,0.2935,0.371,0.366,26.5,0.0,26.5,198.25,316.8,37.75,0.0,39.650000000000006,0.0,39.650000000000006
2024-07-26 23:00:00,45499.0,0.958333333333333,20.6,63.1,2278,多云~晴,PID,27.6,84.0,0.0,49.0,24.7,30.8,0.3,0.3,0.0,0.0,51.0,998.0,995.7,100.0,9.0,100.0,100.0,0.09,0.59,40.7,126.0,23.1,37.6,124.0,26.8,27.7,26.5,21.0,0.359,0.294,0.371,0.366,49.0,0.0,49.0,317.2,454.8,70.3,0.0,70.3,0.0,70.3
2024-07-26 23:30:00,45499.0,0.979166666666667,20.4,63.2,2259,多云~晴,PID,27.8,84.0,3.0,69.0,24.85,31.0,0.3,0.3,0.0,0.0,51.0,998.2,995.9000000000001,100.0,7.5,76.5,99.5,0.105,0.6,40.5,128.0,23.450000000000003,37.85,126.0,26.85,27.65,26.5,21.0,0.359,0.2945,0.371,0.366,72.0,6.75,72.0,452.20000000000005,585.2,93.05,8.25,89.4,3.6500000000000004,93.05
2024-07-27 00:00:00,45500.0,0.0,20.2,64.5,2205,雾~多云,PID,28.0,84.0,6.0,89.0,25.0,31.2,0.3,0.3,0.0,0.0,51.0,998.4,996.1,100.0,6.0,53.0,99.0,0.12,0.61,40.3,130.0,23.8,38.1,128.0,26.9,27.6,26.5,21.0,0.359,0.295,0.371,0.366,95.0,13.5,95.0,587.2,715.6,115.8,16.5,108.5,7.3,115.8
2024-07-27 00:30:00,45500.0,0.0208333333333333,20,64.7,2150,雾~多云,PID,28.1,85.0,3.5,120.5,25.35,31.549999999999997,0.2,0.2,0.0,0.0,51.0,999.05,996.75,100.0,5.0,58.5,99.0,0.13,0.5700000000000001,40.849999999999994,132.5,24.0,38.150000000000006,130.5,27.25,27.65,26.5,21.05,0.3645,0.3,0.371,0.366,124.0,7.55,124.0,710.1,829.55,144.55,9.15,140.35,4.2,144.55
2024-07-27 01:00:00,45500.0,0.0416666666666667,19.9,65.0,2257,雾~多云,PID,28.2,86.0,1.0,152.0,25.7,31.9,0.1,0.1,0.0,0.0,51.0,999.7,997.4,100.0,4.0,64.0,99.0,0.14,0.53,41.4,135.0,24.2,38.2,133.0,27.6,27.7,26.5,21.1,0.37,0.305,0.371,0.366,153.0,1.6,153.0,833.0,943.5,173.3,1.8,172.2,1.1,173.3
2024-07-27 01:30:00,45500.0,0.0625,19.9,65.4,2301,雾~多云,PID,29.25,82.5,110.5,191.5,26.0,33.0,0.05,0.05,0.0,0.0,27.0,999.85,997.5999999999999,100.0,4.5,82.0,89.0,0.24000000000000002,0.71,43.0,134.5,25.1,37.45,133.5,28.1,27.7,26.5,21.1,0.3685,0.305,0.371,0.366,302.0,141.39999999999998,302.0,935.35,1033.15,330.65,153.0,211.05,119.55,330.65
2024-07-27 02:00:00,45500.0,0.0833333333333333,19.9,65.8,2210,雾~多云,PID,30.3,79.0,220.0,231.0,26.3,34.1,0.0,0.0,0.0,0.0,3.0,1000.0,997.8,100.0,5.0,100.0,79.0,0.34,0.89,44.6,134.0,26.0,36.7,134.0,28.6,27.7,26.5,21.1,0.367,0.305,0.371,0.366,451.0,281.2,451.0,1037.7,1122.8,488.0,304.2,249.9,238.0,488.0
2024-07-27 02:30:00,45500.0,0.104166666666667,19.9,66.4,2339,雾~多云,PID,30.55,76.0,158.0,293.5,25.85,33.95,0.05,0.05,0.0,0.0,27.0,1000.15,997.95,100.0,8.5,100.0,73.0,0.355,1.045,46.8,138.0,26.85,38.1,138.0,28.950000000000003,27.75,26.5,21.1,0.366,0.3055,0.371,0.366,451.5,194.2,451.5,1112.6,1182.05,480.25,208.14999999999998,311.0,169.2,480.25
2024-07-27 03:00:00,45500.0,0.125,20,67.0,2298,雾~多云,PID,30.8,73.0,96.0,356.0,25.4,33.8,0.1,0.1,0.0,0.0,51.0,1000.3,998.1,100.0,12.0,100.0,67.0,0.37,1.2,49.0,142.0,27.7,39.5,142.0,29.3,27.8,26.5,21.1,0.365,0.306,0.371,0.366,452.0,107.2,452.0,1187.5,1241.3,472.5,112.1,372.1,100.4,472.5
2024-07-27 03:30:00,45500.0,0.145833333333333,20.1,67.6,2282,雾~多云,PID,30.25,77.0,58.5,287.5,25.75,34.0,0.15000000000000002,0.15000000000000002,0.0,0.0,51.0,1000.4,998.1500000000001,100.0,7.5,100.0,76.5,0.29,1.0,48.6,143.0,24.0,35.1,142.5,29.25,27.8,26.5,21.1,0.364,0.306,0.371,0.366,346.0,64.55,346.0,1229.75,1266.1,358.05,67.15,297.20000000000005,60.85,358.05
2024-07-27 04:00:00,45500.0,0.166666666666667,20.3,68.3,2307,雾~多云,PID,29.7,81.0,21.0,219.0,26.1,34.2,0.2,0.2,0.0,0.0,51.0,1000.5,998.2,100.0,3.0,100.0,86.0,0.21,0.8,48.2,144.0,20.3,30.7,143.0,29.2,27.8,26.5,21.1,0.363,0.306,0.371,0.366,240.0,21.9,240.0,1272.0,1290.9,243.6,22.2,222.3,21.3,243.6
2024-07-27 04:30:00,45500.0,0.1875,20.5,69.1,2344,雾~多云,PID,30.0,80.0,38.5,222.5,26.25,34.55,0.30000000000000004,0.30000000000000004,0.0,0.0,51.0,1000.3,998.05,95.0,5.5,80.0,86.0,0.22999999999999998,0.845,42.1,142.0,20.75,31.2,140.5,29.25,27.85,26.5,21.1,0.3635,0.306,0.371,0.366,261.0,39.849999999999994,261.0,1278.8,1279.6,260.9,39.599999999999994,222.65,38.25,260.9
2024-07-27 05:00:00,45500.0,0.208333333333333,20.8,69.8,2248,雾~多云,PID,30.3,79.0,56.0,226.0,26.4,34.9,0.4,0.4,0.0,0.0,51.0,1000.1,997.9,90.0,8.0,60.0,86.0,0.25,0.89,36.0,140.0,21.2,31.7,138.0,29.3,27.9,26.5,21.1,0.364,0.306,0.371,0.366,282.0,57.8,282.0,1285.6,1268.3,278.2,57.0,223.0,55.2,278.2
2024-07-27 05:30:00,45500.0,0.229166666666667,21,70.5,2427,雾~多云,PID,30.9,76.0,158.5,237.5,26.299999999999997,35.0,0.25,0.25,0.0,0.0,51.0,1000.2,998.0,95.0,4.0,80.0,93.0,0.32999999999999996,1.06,41.05,146.5,24.1,35.4,145.5,29.65,27.95,26.5,21.1,0.363,0.3065,0.3705,0.366,396.0,169.89999999999998,396.0,1256.4499999999998,1221.6,383.2,163.5,230.7,152.55,383.2
2024-07-27 06:00:00,45500.0,0.25,21.3,71.3,2489,雾~多云,PID,31.5,73.0,261.0,249.0,26.2,35.1,0.1,0.1,0.0,0.0,51.0,1000.3,998.1,100.0,0.0,100.0,100.0,0.41,1.23,46.1,153.0,27.0,39.1,153.0,30.0,28.0,26.5,21.1,0.362,0.307,0.37,0.366,510.0,282.0,510.0,1227.3,1174.9,488.2,270.0,238.4,249.9,488.2
2024-07-27 06:30:00,45500.0,0.270833333333333,21.6,72.0,2431,雾~多云,PID,30.8,77.0,140.0,219.5,26.299999999999997,34.8,0.30000000000000004,0.30000000000000004,0.0,0.0,52.0,1000.4,998.1500000000001,100.0,0.0,100.0,100.0,0.305,1.03,46.650000000000006,150.5,24.85,37.35,150.0,29.8,28.05,26.5,21.1,0.3625,0.307,0.37,0.366,359.5,152.45,359.5,1164.15,1096.0500000000002,340.65,145.55,206.95000000000002,133.75,340.65
